268,36,293,5
296,41,157,5
299,41,50,5
375,54,206,5
377,55,45,5
379,55,221,5
398,58,90,5
451,67,287,5
454,68,44,5
462,69,213,5
589,85,163,5
631,91,254,5
641,92,223,5
686,100,147,5
713,104,88,5
748,108,16,5
789,115,119,5
805,118,171,5
815,120,174,5
830,122,246,5
840,124,257,5
850,126,128,5
883,130,195,5
903,132,177,5
920,135,188,5
971,143,145,5
990,147,269,5
1003,149,257,5
1024,151,246,5
1074,158,264,5
1107,163,220,5
1117,165,280,5
1122,166,232,5
1172,171,290,5
1261,185,145,5
1265,185,264,5
1279,186,96,5
1286,187,241,5
1291,188,277,5
1292,188,256,5
1300,189,231,5
1310,190,199,5
1334,193,120,5
1338,194,259,5
1370,198,292,5
1374,198,55,5
1391,200,263,5
1392,200,222,5
1394,201,279,5
1416,203,66,5
1532,218,102,5
1534,219,236,5
1547,221,232,5
1553,222,261,5
1630,235,244,5
1669,240,179,5
1702,246,130,5
1714,248,181,5
1725,250,282,5
1836,265,271,5
1841,265,258,5
1878,272,275,5
1895,274,290,5
1965,284,106,5
2043,296,299,5
2049,297,298,5
91,11,239,6
151,19,31,6
165,21,140,6
166,21,100,6
175,23,26,6
231,31,160,6
250,34,202,6
322,45,235,6
331,46,206,6
342,48,213,6
347,49,25,6
360,51,116,6
387,56,101,6
419,61,159,6
420,62,43,6
421,62,82,6
443,66,91,6
464,69,197,6
561,83,115,6
588,85,147,6
645,92,181,6
671,97,118,6
709,103,141,6
747,108,9,6
851,126,264,6
862,127,130,6
896,132,143,6
922,136,152,6
965,142,27,6
987,146,286,6
994,147,276,6
1068,157,241,6
1071,157,76,6
1097,161,201,6
1132,167,257,6
1218,179,148,6
1225,180,259,6
1227,180,183,6
1242,182,201,6
1272,186,294,6
1325,192,238,6
1436,205,61,6
1443,206,221,6
1446,207,283,6
1480,211,188,6
1487,212,218,6
1516,216,298,6
1524,218,232,6
1559,223,275,6
1565,224,227,6
1572,226,184,6
1575,226,246,6
1589,229,291,6
1638,236,274,6
1649,237,105,6
1655,238,252,6
1734,250,257,6
1795,260,275,6
1796,260,294,6
1797,260,286,6
1854,268,295,6
1875,271,277,6
1882,272,210,6
1960,284,293,6
1967,285,293,6
1970,285,286,6
1972,286,299,6
1988,289,235,6
2067,299,197,6
1,0,124,7
7,0,144,7
46,5,172,7
101,12,102,7
102,12,47,7
162,21,189,7
181,23,140,7
251,34,169,7
260,36,116,7
269,37,42,7
284,39,100,7
288,40,121,7
291,40,50,7
295,41,299,7
302,42,103,7
359,51,64,7
371,53,189,7
391,57,204,7
435,64,83,7
494,73,191,7
532,78,209,7
541,80,217,7
570,84,50,7
585,85,289,7
604,87,23,7
632,91,4,7
661,95,276,7
726,106,258,7
737,107,72,7
782,114,232,7
808,119,127,7
838,124,203,7
845,125,292,7
846,125,212,7
869,129,87,7
969,143,164,7
970,143,184,7
989,146,217,7
1012,150,221,7
1025,151,3,7
1159,169,99,7
1168,171,291,7
1255,183,19,7
1264,185,217,7
1275,186,280,7
1324,192,226,7
1352,195,218,7
1365,197,279,7
1367,197,242,7
1393,200,224,7
1419,204,206,7
1420,204,252,7
1435,205,99,7
1519,217,232,7
1520,217,265,7
1569,225,226,7
1576,226,292,7
1586,228,246,7
1592,229,298,7
1615,233,238,7
1641,236,254,7
1683,243,280,7
1721,249,260,7
1800,260,219,7
1803,261,286,7
1812,262,280,7
1828,264,268,7
1833,264,299,7
1846,266,276,7
1865,269,44,7
1903,275,278,7
1919,278,281,7
1943,281,158,7
1959,284,287,7
1984,288,295,7
2007,291,88,7
2048,297,219,7
0,0,5,8
14,1,166,8
21,2,70,8
37,4,285,8
58,6,24,8
67,8,5,8
154,19,258,8
180,23,47,8
184,24,272,8
254,35,51,8
328,46,227,8
339,47,233,8
368,53,267,8
395,57,238,8
401,58,212,8
413,60,266,8
436,64,210,8
453,67,170,8
467,70,78,8
475,71,46,8
490,72,253,8
515,76,247,8
517,76,85,8
530,78,296,8
560,83,57,8
573,84,235,8
587,85,286,8
592,86,158,8
601,87,70,8
614,88,106,8
670,97,98,8
688,100,130,8
703,102,295,8
725,106,134,8
734,107,115,8
745,108,208,8
751,109,69,8
758,110,288,8
765,111,234,8
779,114,65,8
844,125,177,8
892,131,122,8
951,140,164,8
958,142,168,8
974,144,164,8
975,144,192,8
999,148,233,8
1041,154,128,8
1060,156,194,8
1064,157,235,8
1082,159,194,8
1135,167,280,8
1143,168,216,8
1177,172,255,8
1182,173,269,8
1207,177,117,8
1217,178,276,8
1270,185,192,8
1377,198,276,8
1489,212,245,8
1501,214,257,8
1510,215,221,8
1549,221,242,8
1625,234,297,8
1632,235,200,8
1681,243,198,8
1692,244,276,8
1768,255,193,8
1778,257,263,8
1816,262,152,8
1831,264,155,8
1855,268,287,8
1881,272,197,8
1893,274,281,8
1947,282,290,8
1994,290,261,8
2013,292,295,8
2042,296,297,8
2045,296,157,8
62,7,144,9
68,8,157,9
126,15,164,9
163,21,33,9
225,29,295,9
234,31,275,9
258,35,163,9
289,40,98,9
310,43,64,9
363,52,280,9
390,57,260,9
448,67,78,9
482,71,212,9
543,80,114,9
607,88,143,9
625,90,188,9
637,92,50,9
746,108,98,9
773,113,56,9
795,116,42,9
872,129,231,9
900,132,66,9
909,133,150,9
914,134,177,9
995,148,172,9
1015,150,255,9
1137,167,271,9
1170,171,8,9
1226,180,199,9
1244,182,221,9
1250,183,200,9
1262,185,220,9
1344,194,224,9
1345,194,153,9
1406,202,280,9
1451,208,257,9
1473,210,255,9
1508,215,291,9
1513,216,230,9
1617,234,260,9
1636,235,119,9
1673,241,242,9
1722,249,281,9
1814,262,273,9
1848,267,273,9
1896,274,296,9
1905,275,288,9
1952,283,293,9
2024,293,203,9
2051,297,133,9
5,0,254,10
94,12,11,10
159,20,41,10
191,25,156,10
201,26,79,10
211,28,69,10
255,35,54,10
301,41,294,10
356,50,55,10
416,61,163,10
440,65,292,10
497,74,75,10
509,75,215,10
549,81,276,10
579,84,65,10
619,89,279,10
648,93,142,10
650,93,232,10
659,95,62,10
707,103,119,10
760,110,233,10
814,120,200,10
826,122,238,10
861,127,62,10
901,132,99,10
902,132,241,10
904,132,253,10
905,133,218,10
925,136,175,10
953,141,199,10
982,145,202,10
1033,152,202,10
1038,153,157,10
1065,157,276,10
1081,159,160,10
1141,168,234,10
1144,168,296,10
1188,173,277,10
1208,177,210,10
1213,178,152,10
1216,178,183,10
1287,187,159,10
1302,189,188,10
1347,194,145,10
1373,198,248,10
1389,200,209,10
1426,204,183,10
1455,208,98,10
1472,210,258,10
1476,210,219,10
1548,221,253,10
1550,221,153,10
1557,223,277,10
1583,228,144,10
1594,230,242,10
1598,230,37,10
1653,238,261,10
1709,247,250,10
1723,249,263,10
1791,259,282,10
1810,261,297,10
1850,267,295,10
1858,268,293,10
1885,272,62,10
1886,273,281,10
1963,284,41,10
1969,285,292,10
1998,290,291,10
2008,291,297,10
2015,292,164,10
2041,295,202,10
22,2,212,11
28,2,18,11
132,15,96,11
141,17,259,11
228,30,263,11
245,33,183,11
307,42,212,11
309,43,60,11
333,47,158,11
364,52,114,11
404,59,169,11
444,66,234,11
460,69,198,11
465,70,126,11
472,70,116,11
491,73,221,11
504,74,238,11
510,75,106,11
548,81,299,11
580,85,168,11
618,89,245,11
684,99,213,11
685,99,218,11
704,102,268,11
739,107,117,11
743,108,273,11
744,108,243,11
802,118,183,11
813,119,253,11
849,126,277,11
932,138,173,11
954,141,164,11
964,142,100,11
972,143,249,11
991,147,257,11
1058,156,268,11
1086,160,232,11
1088,160,192,11
1095,161,168,11
1164,170,286,11
1179,172,270,11
1200,175,284,11
1284,187,216,11
1304,189,276,11
1380,199,238,11
1382,199,232,11
1440,206,260,11
1441,206,294,11
1457,208,79,11
1562,224,138,11
1614,233,261,11
1618,234,276,11
1642,236,245,11
1738,251,269,11
1752,253,269,11
1754,253,277,11
1774,256,279,11
1794,259,265,11
1798,260,264,11
1815,262,263,11
1830,264,267,11
1853,267,290,11
1861,269,290,11
1926,279,297,11
1935,281,293,11
1937,281,299,11
1958,284,289,11
2000,291,299,11
2018,293,295,11
72,9,4,12
75,9,19,12
84,11,9,12
200,26,56,12
209,27,19,12
240,32,177,12
241,32,269,12
332,47,265,12
337,47,279,12
338,47,209,12
392,57,192,12
408,59,223,12
409,60,243,12
415,61,97,12
417,61,164,12
434,64,86,12
484,71,202,12
489,72,192,12
511,75,60,12
527,77,254,12
528,78,80,12
537,79,108,12
538,79,205,12
562,83,294,12
571,84,115,12
602,87,159,12
610,88,136,12
613,88,26,12
699,102,110,12
742,108,151,12
788,115,229,12
837,124,214,12
856,127,260,12
882,130,267,12
910,134,238,12
913,134,212,12
916,135,229,12
921,136,128,12
1016,150,165,12
1027,152,245,12
1037,153,262,12
1049,155,265,12
1059,156,274,12
1073,158,221,12
1084,160,142,12
1104,162,232,12
1105,163,230,12
1110,164,114,12
1118,165,180,12
1121,166,280,12
1129,166,79,12
1155,169,8,12
1175,172,205,12
1198,175,256,12
1289,187,290,12
1293,188,281,12
1305,189,196,12
1342,194,230,12
1355,196,282,12
1415,203,98,12
1421,204,291,12
1429,205,268,12
1434,205,57,12
1511,215,161,12
1517,216,178,12
1571,225,260,12
1590,229,276,12
1606,232,299,12
1705,246,289,12
1732,250,141,12
1767,255,170,12
1772,256,272,12
1789,258,262,12
1793,259,261,12
1820,262,138,12
1929,280,297,12
1930,280,299,12
1938,281,287,12
1945,282,299,12
1981,287,299,12
1995,290,296,12
1997,290,294,12
3,0,234,13
57,6,274,13
90,11,266,13
96,12,232,13
108,13,86,13
128,15,221,13
140,17,28,13
186,24,148,13
187,24,220,13
189,25,88,13
208,27,137,13
214,28,233,13
300,41,110,13
316,44,192,13
319,44,232,13
438,65,61,13
481,71,33,13
483,71,145,13
505,74,80,13
506,75,81,13
539,80,279,13
615,88,162,13
665,96,102,13
680,98,118,13
706,102,85,13
710,103,289,13
772,112,215,13
796,117,102,13
817,120,228,13
880,130,253,13
890,131,124,13
907,133,135,13
915,135,161,13
939,139,257,13
946,140,133,13
956,141,206,13
1080,159,237,13
1127,166,253,13
1128,166,161,13
1140,168,102,13
1153,169,228,13
1156,169,108,13
1243,182,220,13
1247,183,217,13
1321,191,146,13
1328,193,116,13
1376,198,21,13
1438,205,217,13
1522,217,290,13
1581,227,289,13
1622,234,257,13
1626,234,292,13
1682,243,250,13
1697,245,270,13
1719,248,79,13
1750,253,182,13
1766,255,265,13
1775,257,176,13
1782,257,138,13
1788,258,282,13
1801,261,284,13
1802,261,294,13
1821,263,274,13
1966,285,295,13
1975,286,293,13
2003,291,294,13
35,4,2,14
54,5,269,14
59,6,12,14
74,9,15,14
77,9,44,14
118,14,160,14
120,14,239,14
127,15,41,14
202,26,299,14
204,27,24,14
257,35,59,14
272,37,121,14
274,38,236,14
326,46,23,14
389,57,76,14
411,60,184,14
412,60,188,14
423,62,248,14
428,63,293,14
478,71,217,14
502,74,289,14
507,75,131,14
536,79,284,14
576,84,241,14
595,86,97,14
617,89,122,14
633,91,18,14
642,92,207,14
694,101,132,14
712,103,138,14
722,105,258,14
800,117,294,14
835,123,198,14
878,129,32,14
885,131,162,14
929,137,272,14
930,137,215,14
942,139,106,14
977,144,228,14
980,145,256,14
1009,149,179,14
1030,152,194,14
1092,160,101,14
1093,160,217,14
1119,165,214,14
1157,169,279,14
1190,173,285,14
1191,174,274,14
1204,176,205,14
1214,178,187,14
1234,181,166,14
1253,183,267,14
1260,184,267,14
1306,189,4,14
1322,192,137,14
1366,197,206,14
1388,199,130,14
1431,205,226,14
1439,206,234,14
1474,210,265,14
1475,210,194,14
1503,214,249,14
1530,218,287,14
1536,219,270,14
1539,220,271,14
1540,220,250,14
1560,223,232,14
1567,225,151,14
1580,227,244,14
1620,234,252,14
1644,237,266,14
1647,237,287,14
1696,245,273,14
1701,245,90,14
1759,254,262,14
1760,255,275,14
1842,266,283,14
1864,269,286,14
1922,278,280,14
1936,281,294,14
1939,281,285,14
2002,291,292,14
2014,292,293,14
2019,293,297,14
2,0,225,15
79,10,269,15
88,11,114,15
116,14,107,15
124,15,24,15
224,29,44,15
334,47,94,15
341,47,251,15
354,50,242,15
357,51,58,15
397,57,256,15
499,74,231,15
558,82,80,15
638,92,297,15
696,101,114,15
730,106,263,15
733,107,222,15
763,111,130,15
775,113,246,15
821,121,284,15
839,124,287,15
945,139,121,15
1028,152,195,15
1100,162,247,15
1134,167,168,15
1162,170,209,15
1174,171,193,15
1222,179,257,15
1229,180,289,15
1307,190,232,15
1409,203,208,15
1424,204,241,15
1458,208,26,15
1506,215,162,15
1601,231,296,15
1634,235,166,15
1660,239,294,15
1685,243,264,15
1688,243,279,15
1693,244,266,15
1751,253,271,15
1771,256,293,15
1799,260,287,15
1825,263,282,15
1827,264,278,15
1845,266,267,15
1859,268,34,15
1912,276,33,15
1925,279,280,15
1932,280,287,15
2001,291,293,15
2006,291,282,15
2044,296,298,15
2050,297,299,15
2063,298,268,15
13,1,144,16
48,5,173,16
87,11,240,16
105,13,72,16
134,16,25,16
136,16,98,16
259,36,299,16
277,38,70,16
281,39,137,16
313,43,103,16
317,44,189,16
330,46,200,16
399,58,162,16
455,68,172,16
503,74,32,16
590,86,61,16
649,93,190,16
651,93,131,16
669,96,3,16
676,98,182,16
705,102,16,16
716,104,266,16
731,107,91,16
736,107,56,16
803,118,238,16
806,118,295,16
836,124,259,16
867,128,155,16
941,139,245,16
957,141,110,16
973,144,102,16
1006,149,245,16
1047,155,131,16
1070,157,146,16
1126,166,251,16
1142,168,188,16
1178,172,213,16
1181,173,237,16
1246,183,241,16
1296,188,51,16
1343,194,268,16
1423,204,260,16
1453,208,287,16
1454,208,225,16
1465,209,95,16
1469,209,229,16
1488,212,219,16
1502,214,262,16
1574,226,257,16
1607,232,235,16
1633,235,283,16
1717,248,262,16
1743,252,283,16
1783,257,158,16
1790,259,283,16
1792,259,263,16
1805,261,283,16
1823,263,281,16
1897,274,21,16
1948,282,291,16
1976,286,192,16
2033,294,295,16
2037,295,297,16
9,0,145,17
10,1,0,17
12,1,284,17
26,2,271,17
29,2,134,17
44,4,190,17
47,5,110,17
64,7,88,17
113,13,194,17
160,20,205,17
185,24,275,17
193,25,45,17
270,37,261,17
275,38,243,17
298,41,251,17
315,44,64,17
348,49,163,17
407,59,148,17
439,65,120,17
449,67,90,17
461,69,208,17
477,71,298,17
583,85,161,17
612,88,124,17
627,91,158,17
681,99,78,17
693,101,124,17
732,107,158,17
777,113,289,17
778,113,26,17
781,114,213,17
790,116,183,17
868,128,228,17
906,133,288,17
936,139,162,17
1034,152,49,17
1075,158,207,17
1109,163,167,17
1150,169,161,17
1169,171,207,17
1171,171,88,17
1185,173,247,17
1186,173,42,17
1249,183,225,17
1256,184,162,17
1298,189,237,17
1351,195,290,17
1368,197,221,17
1408,202,273,17
1414,203,244,17
1452,208,229,17
1496,213,236,17
1587,228,235,17
1609,232,296,17
1631,235,298,17
1657,238,268,17
1729,250,266,17
1737,251,297,17
1740,252,293,17
1748,252,276,17
1755,254,189,17
1818,262,161,17
1819,262,226,17
1868,270,293,17
1957,284,294,17
1971,286,241,17
42,4,141,18
93,11,6,18
110,13,219,18
115,14,224,18
122,14,223,18
139,17,8,18
143,17,158,18
152,19,133,18
197,25,51,18
206,27,278,18
235,31,67,18
314,44,67,18
321,45,69,18
442,65,180,18
470,70,233,18
471,70,104,18
529,78,234,18
531,78,186,18
534,79,78,18
566,83,42,18
606,88,77,18
609,88,236,18
629,91,211,18
656,94,252,18
689,100,277,18
691,101,78,18
753,109,159,18
759,110,294,18
798,117,288,18
811,119,279,18
848,126,139,18
859,127,248,18
877,129,184,18
918,135,204,18
923,136,295,18
928,137,193,18
940,139,274,18
949,140,217,18
978,145,252,18
1125,166,258,18
1221,179,183,18
1231,180,17,18
1317,191,60,18
1390,200,212,18
1401,201,269,18
1495,213,298,18
1523,218,112,18
1591,229,273,18
1704,246,295,18
1837,265,290,18
1874,271,272,18
1883,272,118,18
1913,277,281,18
1931,280,288,18
1987,288,296,18
1991,289,290,18
2020,293,298,18
2035,294,97,18
2039,295,298,18
2056,297,192,18
17,1,130,19
40,4,61,19
49,5,228,19
73,9,14,19
81,10,211,19
168,22,50,19
213,28,217,19
232,31,161,19
253,35,19,19
273,37,118,19
369,53,235,19
378,55,244,19
405,59,205,19
450,67,208,19
479,71,80,19
522,77,91,19
577,84,48,19
581,85,210,19
623,90,226,19
630,91,261,19
652,93,118,19
719,105,97,19
740,107,105,19
764,111,251,19
768,112,63,19
785,115,173,19
854,127,233,19
870,129,186,19
895,132,174,19
924,136,195,19
938,139,295,19
967,142,132,19
979,145,251,19
1026,152,171,19
1061,156,228,19
1067,157,40,19
1224,180,103,19
1281,187,132,19
1283,187,217,19
1294,188,253,19
1295,188,262,19
1299,189,194,19
1301,189,219,19
1309,190,265,19
1313,191,218,19
1327,192,42,19
1335,193,195,19
1371,198,255,19
1379,199,114,19
1383,199,208,19
1395,201,222,19
1396,201,228,19
1478,210,126,19
1497,213,240,19
1521,217,263,19
1543,220,247,19
1546,221,227,19
1563,224,255,19
1597,230,247,19
1599,231,224,19
1602,231,288,19
1629,235,277,19
1667,240,241,19
1730,250,233,19
1753,253,290,19
1822,263,284,19
1835,264,45,19
1877,272,283,19
1900,274,289,19
1908,276,282,19
1924,279,298,19
1946,282,287,19
1953,283,292,19
2026,294,245,19
2027,294,297,19
2032,294,9,19
2047,296,233,19
27,2,109,20
65,7,9,20
158,20,37,20
173,23,100,20
196,25,172,20
220,29,71,20
229,30,237,20
312,43,112,20
349,49,268,20
358,51,66,20
366,52,159,20
370,53,250,20
382,55,137,20
447,66,112,20
456,68,241,20
458,68,156,20
513,76,150,20
550,82,123,20
554,82,258,20
572,84,112,20
640,92,130,20
654,94,210,20
697,102,170,20
717,104,265,20
738,107,39,20
784,115,147,20
832,123,196,20
834,123,297,20
860,127,37,20
931,138,142,20
959,142,281,20
1056,155,48,20
1096,161,238,20
1113,164,183,20
1114,164,201,20
1133,167,244,20
1136,167,264,20
1160,170,221,20
1161,170,177,20
1197,175,267,20
1199,175,194,20
1209,177,299,20
1210,177,243,20
1259,184,288,20
1331,193,296,20
1403,201,227,20
1442,206,262,20
1471,210,273,20
1498,213,94,20
1504,214,295,20
1619,234,291,20
1787,258,288,20
1838,265,294,20
1857,268,271,20
1892,274,193,20
1996,290,297,20
15,1,86,21
51,5,64,21
69,8,298,21
71,8,24,21
83,10,7,21
117,14,237,21
142,17,254,21
144,17,53,21
203,26,114,21
217,28,47,21
218,28,54,21
239,32,236,21
248,34,29,21
262,36,144,21
263,36,270,21
336,47,161,21
344,48,248,21
355,50,90,21
367,53,40,21
383,56,48,21
396,57,249,21
468,70,293,21
492,73,150,21
553,82,278,21
586,85,188,21
616,89,70,21
621,90,116,21
624,90,130,21
628,91,244,21
663,95,187,21
741,108,90,21
762,111,97,21
769,112,163,21
797,117,271,21
804,118,227,21
816,120,217,21
818,120,259,21
825,121,59,21
876,129,250,21
893,131,278,21
943,139,49,21
952,141,88,21
963,142,29,21
1001,149,190,21
1043,154,292,21
1057,156,120,21
1099,162,244,21
1154,169,275,21
1163,170,231,21
1165,171,253,21
1196,175,133,21
1212,177,147,21
1254,183,52,21
1346,194,58,21
1349,195,249,21
1363,196,182,21
1364,197,259,21
1369,198,181,21
1375,198,104,21
1407,202,287,21
1528,218,45,21
1531,218,3,21
1610,232,253,21
1646,237,289,21
1712,247,275,21
1715,248,263,21
1726,250,263,21
1749,252,259,21
1813,262,296,21
1869,270,275,21
1879,272,277,21
1884,272,189,21
1918,278,265,21
2022,293,70,21
2065,299,84,21
61,7,21,22
133,15,51,22
167,22,26,22
182,23,144,22
222,29,163,22
244,33,76,22
249,34,88,22
286,40,38,22
343,48,153,22
388,57,45,22
400,58,298,22
424,62,97,22
429,63,80,22
463,69,130,22
493,73,100,22
544,81,145,22
574,84,160,22
582,85,295,22
591,86,106,22
594,86,258,22
596,87,51,22
598,87,184,22
626,90,44,22
687,100,160,22
855,127,166,22
875,129,56,22
948,140,279,22
985,146,206,22
996,148,168,22
1008,149,194,22
1019,150,152,22
1023,151,266,22
1040,153,183,22
1048,155,175,22
1051,155,176,22
1062,157,109,22
1078,159,285,22
1101,162,241,22
1103,162,225,22
1146,168,30,22
1148,168,136,22
1232,180,276,22
1278,186,203,22
1303,189,63,22
1330,193,228,22
1385,199,96,22
1428,204,79,22
1447,207,290,22
1467,209,58,22
1477,210,209,22
1490,213,243,22
1527,218,259,22
1533,219,171,22
1554,222,226,22
1585,228,289,22
1596,230,231,22
1694,244,271,22
1747,252,202,22
1781,257,88,22
1824,263,270,22
1891,273,148,22
1916,277,298,22
1940,281,50,22
1974,286,297,22
2012,292,296,22
2023,293,99,22
2059,298,299,22
30,3,53,23
36,4,7,23
45,5,0,23
55,6,3,23
119,14,30,23
130,15,115,23
164,21,106,23
169,22,228,23
179,23,30,23
183,24,38,23
192,25,283,23
252,34,93,23
265,36,196,23
271,37,228,23
293,41,258,23
329,46,69,23
402,58,220,23
403,58,100,23
410,60,99,23
418,61,200,23
437,64,99,23
496,74,40,23
564,83,143,23
597,87,143,23
600,87,231,23
639,92,166,23
660,95,188,23
662,95,286,23
720,105,203,23
728,106,296,23
750,108,158,23
809,119,223,23
824,121,156,23
831,123,131,23
842,125,78,23
857,127,190,23
865,128,234,23
944,139,159,23
976,144,167,23
1005,149,54,23
1076,158,279,23
1090,160,282,23
1149,168,42,23
1152,169,298,23
1166,171,255,23
1187,173,216,23
1233,180,75,23
1248,183,282,23
1271,186,202,23
1297,189,186,23
1314,191,296,23
1319,191,284,23
1340,194,237,23
1350,195,270,23
1354,196,119,23
1359,196,158,23
1384,199,48,23
1444,207,120,23
1468,209,232,23
1479,210,222,23
1555,222,281,23
1588,229,252,23
1595,230,289,23
1659,239,175,23
1665,240,277,23
1675,242,210,23
1707,246,177,23
1735,251,132,23
1777,257,297,23
1804,261,290,23
1809,261,198,23
1811,262,223,23
1839,265,292,23
1840,265,288,23
1898,274,263,23
1921,278,296,23
1954,283,298,23
1977,287,187,23
1993,289,146,23
2017,293,299,23
2029,294,296,23
2040,295,296,23
2061,298,197,23
2066,299,13,23
20,2,0,24
24,2,56,24
41,4,37,24
66,7,39,24
82,10,86,24
129,15,234,24
137,16,220,24
153,19,234,24
207,27,216,24
243,33,36,24
246,33,214,24
290,40,99,24
488,72,273,24
551,82,245,24
593,86,295,24
608,88,151,24
643,92,259,24
690,100,228,24
692,101,118,24
695,101,257,24
698,102,264,24
770,112,159,24
847,125,230,24
873,129,259,24
879,130,245,24
917,135,249,24
1000,149,236,24
1013,150,213,24
1014,150,293,24
1018,150,155,24
1042,154,231,24
1052,155,207,24
1054,155,88,24
1158,169,190,24
1235,181,257,24
1245,182,75,24
1332,193,278,24
1378,198,29,24
1400,201,65,24
1413,203,210,24
1422,204,205,24
1432,205,241,24
1470,210,155,24
